NO_MUNICIPIO,ANO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_LOCALIZACAO,TP_LOCALIZACAO_DIFERENCIADA,TP_REGULAMENTACAO,TP_OCUPACAO_PREDIO_ESCOLAR,IN_PREDIO_COMPARTILHADO,IN_AGUA_FILTRADA,IN_AGUA_POTAVEL,IN_AGUA_REDE_PUBLICA,IN_AGUA_POCO_ARTESIANO,IN_AGUA_CACIMBA,IN_AGUA_FONTE_RIO,IN_AGUA_INEXISTENTE,IN_ENERGIA_REDE_PUBLICA,IN_ENERGIA_GERADOR,IN_ENERGIA_GERADOR_FOSSIL,IN_ENERGIA_OUTROS,IN_ENERGIA_RENOVAVEL,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_REDE_PUBLICA,IN_ESGOTO_FOSSA_SEPTICA,IN_ESGOTO_FOSSA_COMUM,IN_ESGOTO_FOSSA,IN_ESGOTO_INEXISTENTE,IN_LIXO_SERVICO_COLETA,IN_LIXO_QUEIMA,IN_LIXO_ENTERRA,IN_LIXO_DESTINO_FINAL_PUBLICO,IN_LIXO_DESCARTA_OUTRA_AREA,IN_LIXO_JOGA_OUTRA_AREA,IN_LIXO_OUTROS,IN_LIXO_RECICLA,IN_TRATAMENTO_LIXO_SEPARACAO,IN_TRATAMENTO_LIXO_REUTILIZA,IN_TRATAMENTO_LIXO_RECICLAGEM,IN_TRATAMENTO_LIXO_INEXISTENTE,IN_BANHEIRO_FORA_PREDIO,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO,IN_BANHEIRO_EI,IN_BANHEIRO_PNE,IN_BANHEIRO_FUNCIONARIOS,IN_BANHEIRO_CHUVEIRO,IN_BERCARIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_COZINHA,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_PARQUE_INFANTIL,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_QUADRA_ESPORTES_DESCOBERTA,IN_REFEITORIO,IN_SALA_MULTIUSO,IN_SALA_DIRETORIA,IN_SALA_PROFESSOR,IN_SECRETARIA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_TERREIRAO,IN_ACESSIBILIDADE_CORRIMAO,IN_ACESSIBILIDADE_PISOS_TATEIS,IN_ACESSIBILIDADE_VAO_LIVRE,IN_ACESSIBILIDADE_RAMPAS,IN_ACESSIBILIDADE_SINAL_SONORO,IN_ACESSIBILIDADE_SINAL_TATIL,IN_ACESSIBILIDADE_SINAL_VISUAL,IN_ACESSIBILIDADE_INEXISTENTE,QT_FUNCIONARIOS,IN_PROF_SERVICOS_GERAIS,QT_PROF_SERVICOS_GERAIS,IN_PROF_BIBLIOTECARIO,QT_PROF_BIBLIOTECARIO,IN_PROF_PEDAGOGIA,QT_PROF_PEDAGOGIA,IN_PROF_SECRETARIO,QT_PROF_SECRETARIO,IN_PROF_MONITORES,QT_PROF_GESTAO,IN_ALIMENTACAO,IN_MATERIAL_PED_INFANTIL,IN_MATERIAL_PED_INDIGENA,IN_MATERIAL_PED_ETNICO,IN_MATERIAL_PED_CAMPO,IN_MATERIAL_ESP_QUILOMBOLA,IN_MATERIAL_ESP_INDIGENA,IN_MATERIAL_ESP_NAO_UTILIZA,IN_EDUCACAO_INDIGENA,IN_INF_CRE,IN_INF_PRE,QT_MAT_INF,QT_MAT_INF_CRE,QT_MAT_INF_PRE,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_INF_INT,QT_MAT_INF_CRE_INT,QT_MAT_INF_PRE_INT,QT_DOC_INF,QT_DOC_INF_CRE,QT_DOC_INF_PRE,QT_TUR_INF,QT_TUR_INF_CRE,QT_TUR_INF_PRE,IN_PROF_GESTAO,IN_PROF_COORDENADOR,QT_PROF_COORDENADOR
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não aplicável,Não aplicável,Sim,Sim,Não,Sim,Sim,Não aplicável,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Sim,4,Não,0,Sim,6,Sim,1,Não,3,Não oferece,Sim,Não,Não,Sim,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,35,20,15,18,16,0,0,0,5,3,3,4,2,2,Sim,Sim,2
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Sim,Sim,Não,Não,Não aplicável,Não aplicável,Sim,Sim,Sim,Não,Sim,Não aplicável,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não aplicável,Sim,3,Sim,1,Sim,4,Sim,1,Sim,2,Não oferece,Sim,Não,Sim,Sim,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Sim,Sim,2
Ilhéus,2022,Privada,Filantrópica,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,Não,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não aplicável,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,13,Sim,1,Sim,6,Sim,1,Não,1,Não oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,34,0,34,0,30,0,0,0,3,0,3,2,0,2,Sim,Não,0
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não aplicável,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,2,Não,0,Sim,8,Sim,1,Não,1,Não oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,92,30,62,28,60,0,0,0,3,1,2,3,1,2,Sim,Sim,1
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Não,0,Não,0,Sim,3,Sim,1,Não,2,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Sim,Não,0
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Em tramitação,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não aplicável,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,5,Não,0,Sim,6,Sim,2,Não,1,Não oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,3,0,3,0,2,0,0,0,4,0,4,1,0,1,Sim,Não,0
Ilhéus,2022,Privada,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Não,Não aplicável,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Sim,Sim,Sim,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não aplicável,Sim,2,Sim,1,Sim,1,Sim,1,Não,1,Não oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Não,Não,Sim,Não aplicável,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,5,Não,0,Sim,4,Não,0,Não,2,Oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,239,88,151,70,152,66,64,2,26,18,9,22,10,12,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Privada,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não aplicável,Não aplicável,Sim,Sim,Não,Sim,Não,Não aplicável,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Sim,1,Não,0,Sim,1,Não,0,Não,1,Não oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,57,28,29,28,28,0,0,0,3,1,2,5,2,3,Sim,Sim,1
Ilhéus,2022,Privada,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,Não,Não aplicável,Não aplicável,Sim,Não,Não,Não,Sim,Não aplicável,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Sim,1,Não,0,Não,0,Sim,1,Sim,0,Não oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,11,0,11,0,10,0,0,0,1,0,1,1,0,1,Não,Sim,1
Ilhéus,2022,Privada,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Não,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Não,Sim,Não,Não aplicável,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,2,Não,0,Não,0,Sim,1,Não,0,Não oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,39,12,27,10,25,1,0,1,4,2,3,6,2,4,Não,Não,0
Ilhéus,2022,Estadual,Não aplicável para escolas públicas,Rural,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Não,Não,Sim,Não aplicável,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,7,Não,0,Sim,1,Não,0,Não,2,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,471,24,447,20,414,4,0,4,27,1,26,36,2,34,Sim,Não,0
Ilhéus,2022,Privada,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Privada,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
